       [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    
[1, 0] 0.000,  0.000, -0.000,  0.000,  0.000, -0.001,  0.000, -0.000,  0.001,  0.020, -0.016,  0.001,  0.004, -0.080,  0.066, -0.004,  0.001,  0.016, -0.012,  0.001,  0.003, -0.064,  0.053, -0.003, -0.007, -0.147,  0.116, -0.007, -0.031,  0.594, -0.492,  0.026, -0.002, -0.035,  0.028, -0.002, -0.007,  0.142, -0.117,  0.006,  0.003,  0.065, -0.051,  0.003,  0.014, -0.263,  0.218, -0.012,  0.004,  0.080, -0.064,  0.004,  0.017, -0.326,  0.270, -0.014, -0.000, -0.000,  0.000, -0.000, -0.000,  0.002, -0.002,  0.000, 
[1, 1]-0.000,  0.000,  0.000, -0.000,  0.000, -0.000, -0.000,  0.001, -0.001,  0.006,  0.006, -0.024,  0.006, -0.024, -0.024,  0.098, -0.001,  0.005,  0.005, -0.019,  0.005, -0.019, -0.019,  0.079,  0.009, -0.043, -0.043,  0.177, -0.043,  0.176,  0.176, -0.730,  0.002, -0.010, -0.010,  0.042, -0.010,  0.042,  0.042, -0.174, -0.004,  0.019,  0.019, -0.078,  0.019, -0.078, -0.078,  0.323, -0.005,  0.024,  0.024, -0.097,  0.024, -0.097, -0.097,  0.400,  0.000, -0.000, -0.000,  0.001, -0.000,  0.001,  0.001, -0.002, 
[0, 0]-0.000,  0.000,  0.000, -0.001,  0.000, -0.001, -0.001, -0.001, -0.000,  0.000,  0.000, -0.000,  0.000, -0.000, -0.000, -0.000,  0.064, -0.161, -0.181,  0.322, -0.171,  0.280,  0.363,  0.264,  0.015, -0.039, -0.044,  0.077, -0.041,  0.067,  0.087,  0.064, -0.064,  0.160,  0.180, -0.320,  0.170, -0.279, -0.360, -0.263, -0.015,  0.039,  0.044, -0.077,  0.041, -0.067, -0.087, -0.064,  0.000, -0.001, -0.001,  0.001, -0.001,  0.001,  0.002,  0.001,  0.000, -0.000, -0.000,  0.000, -0.000,  0.000,  0.000,  0.000, 
[0, 1] 0.001, -0.001, -0.001, -0.000, -0.001, -0.000, -0.000, -0.000,  0.000, -0.000, -0.000, -0.000, -0.000, -0.000, -0.000, -0.000, -0.264,  0.385,  0.287,  0.177,  0.289,  0.179,  0.155,  0.064, -0.063,  0.093,  0.069,  0.043,  0.070,  0.043,  0.037,  0.015,  0.262, -0.383, -0.285, -0.176, -0.288, -0.178, -0.154, -0.063,  0.063, -0.093, -0.069, -0.043, -0.070, -0.043, -0.037, -0.015, -0.001,  0.002,  0.001,  0.001,  0.001,  0.001,  0.001,  0.000, -0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 
[1, 0] 0.000,  0.001, -0.001,  0.000, -0.001,  0.000, -0.000, -0.000,  0.000,  0.000, -0.000,  0.000, -0.000,  0.000, -0.000, -0.000, -0.031, -0.505,  0.309, -0.046,  0.311, -0.044,  0.152,  0.008, -0.007, -0.122,  0.074, -0.011,  0.075, -0.011,  0.036,  0.002,  0.031,  0.502, -0.307,  0.045, -0.309,  0.044, -0.151, -0.008,  0.007,  0.122, -0.074,  0.011, -0.075,  0.011, -0.036, -0.002, -0.000, -0.002,  0.001, -0.000,  0.001, -0.000,  0.001,  0.000, -0.000, -0.000,  0.000, -0.000,  0.000, -0.000,  0.000,  0.000, 
[1, 1] 0.002,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.633, -0.151, -0.155, -0.038, -0.152, -0.047, -0.029, -0.008, -0.152, -0.036, -0.037, -0.009, -0.037, -0.011, -0.007, -0.002,  0.629,  0.150,  0.154,  0.037,  0.151,  0.046,  0.028,  0.008,  0.152,  0.036,  0.037,  0.009,  0.037,  0.011,  0.007,  0.002, -0.003, -0.001, -0.001, -0.000, -0.001, -0.000, -0.000, -0.000, -0.000, -0.000, -0.000, -0.000, -0.000, -0.000, -0.000, -0.000, 
[0, 0]-0.000, -0.000, -0.000,  0.001,  0.000, -0.001, -0.001,  0.000, -0.000, -0.000, -0.000,  0.000,  0.000, -0.000, -0.000,  0.000,  0.000,  0.074,  0.059, -0.548, -0.131,  0.243,  0.301, -0.002,  0.000,  0.018,  0.014, -0.132, -0.031,  0.058,  0.072, -0.000, -0.000, -0.073, -0.059,  0.544,  0.130, -0.241, -0.299,  0.002, -0.000, -0.018, -0.014,  0.132,  0.031, -0.058, -0.072,  0.000,  0.000,  0.000,  0.000, -0.002, -0.001,  0.001,  0.001, -0.000,  0.000,  0.000,  0.000, -0.000, -0.000,  0.000,  0.000, -0.000, 
[0, 1] 0.000,  0.000, -0.001, -0.000,  0.001,  0.000, -0.000, -0.000,  0.000,  0.000, -0.000, -0.000,  0.000,  0.000, -0.000, -0.000, -0.001, -0.000,  0.475,  0.114, -0.472, -0.114,  0.002,  0.000, -0.000, -0.000,  0.114,  0.028, -0.114, -0.028,  0.001,  0.000,  0.001,  0.000, -0.472, -0.114,  0.469,  0.114, -0.002, -0.000,  0.000,  0.000, -0.114, -0.028,  0.114,  0.028, -0.001, -0.000, -0.000, -0.000,  0.002,  0.001, -0.002, -0.001,  0.000,  0.000, -0.000, -0.000,  0.000,  0.000, -0.000, -0.000,  0.000,  0.000, 
[1, 0]-0.000, -0.000,  0.000, -0.000, -0.000,  0.001, -0.001,  0.000, -0.000, -0.000,  0.000, -0.000, -0.000,  0.000, -0.000,  0.000,  0.006,  0.127, -0.100,  0.006,  0.027, -0.515,  0.427, -0.023,  0.002,  0.031, -0.024,  0.001,  0.006, -0.124,  0.103, -0.006, -0.006, -0.126,  0.100, -0.006, -0.027,  0.512, -0.424,  0.023, -0.002, -0.031,  0.024, -0.001, -0.006,  0.124, -0.103,  0.006,  0.000,  0.001, -0.000,  0.000,  0.000, -0.002,  0.002, -0.000,  0.000,  0.000, -0.000,  0.000,  0.000, -0.000,  0.000, -0.000, 
[1, 1] 0.000, -0.000, -0.000,  0.000, -0.000,  0.000,  0.000, -0.002,  0.000, -0.000, -0.000,  0.000, -0.000,  0.000,  0.000, -0.000, -0.008,  0.037,  0.037, -0.153,  0.037, -0.153, -0.153,  0.633, -0.002,  0.009,  0.009, -0.037,  0.009, -0.037, -0.037,  0.152,  0.008, -0.037, -0.037,  0.152, -0.037,  0.152,  0.152, -0.629,  0.002, -0.009, -0.009,  0.037, -0.009,  0.037,  0.037, -0.152, -0.000,  0.000,  0.000, -0.001,  0.000, -0.001, -0.001,  0.003, -0.000,  0.000,  0.000, -0.000,  0.000, -0.000, -0.000,  0.000, 
[0, 0] 0.001, -0.002, -0.002,  0.004, -0.002,  0.004,  0.005,  0.003,  0.017, -0.043, -0.049,  0.086, -0.046,  0.075,  0.097,  0.071, -0.014,  0.034,  0.038, -0.068,  0.036, -0.059, -0.077, -0.056,  0.001, -0.002, -0.002,  0.004, -0.002,  0.004,  0.005,  0.003,  0.004, -0.009, -0.010,  0.018, -0.010,  0.016,  0.020,  0.015, -0.070,  0.174,  0.196, -0.349,  0.185, -0.304, -0.393, -0.286,  0.058, -0.144, -0.163,  0.289, -0.153,  0.252,  0.326,  0.237, -0.003,  0.008,  0.009, -0.015,  0.008, -0.013, -0.017, -0.013, 
[0, 1]-0.003,  0.005,  0.004,  0.002,  0.004,  0.002,  0.002,  0.001, -0.071,  0.103,  0.077,  0.048,  0.077,  0.048,  0.041,  0.017,  0.056, -0.081, -0.061, -0.038, -0.061, -0.038, -0.033, -0.013, -0.003,  0.005,  0.004,  0.002,  0.004,  0.002,  0.002,  0.001, -0.015,  0.022,  0.016,  0.010,  0.016,  0.010,  0.009,  0.004,  0.286, -0.418, -0.311, -0.192, -0.314, -0.194, -0.168, -0.069, -0.237,  0.346,  0.258,  0.159,  0.260,  0.161,  0.139,  0.057,  0.013, -0.019, -0.014, -0.009, -0.014, -0.009, -0.007, -0.003, 
[1, 0]-0.000, -0.007,  0.004, -0.001,  0.004, -0.001,  0.002,  0.000, -0.008, -0.135,  0.083, -0.012,  0.083, -0.012,  0.041,  0.002,  0.006,  0.107, -0.065,  0.010, -0.066,  0.009, -0.032, -0.002, -0.000, -0.007,  0.004, -0.001,  0.004, -0.001,  0.002,  0.000, -0.002, -0.029,  0.017, -0.003,  0.018, -0.003,  0.009,  0.000,  0.033,  0.547, -0.334,  0.049, -0.337,  0.048, -0.164, -0.009, -0.028, -0.454,  0.277, -0.041,  0.280, -0.040,  0.136,  0.007,  0.001,  0.024, -0.015,  0.002, -0.015,  0.002, -0.007, -0.000, 
[1, 1]-0.008, -0.002, -0.002, -0.000, -0.002, -0.001, -0.000, -0.000, -0.169, -0.041, -0.042, -0.010, -0.041, -0.012, -0.008, -0.002,  0.134,  0.032,  0.033,  0.008,  0.032,  0.010,  0.006,  0.002, -0.008, -0.002, -0.002, -0.000, -0.002, -0.001, -0.000, -0.000, -0.036, -0.009, -0.009, -0.002, -0.009, -0.003, -0.002, -0.000,  0.686,  0.164,  0.168,  0.041,  0.165,  0.050,  0.031,  0.009, -0.569, -0.136, -0.139, -0.034, -0.137, -0.042, -0.026, -0.007,  0.030,  0.007,  0.007,  0.002,  0.007,  0.002,  0.001,  0.000, 
[0, 0] 0.000,  0.001,  0.001, -0.007, -0.002,  0.003,  0.004, -0.000,  0.000,  0.020,  0.016, -0.147, -0.035,  0.065,  0.080, -0.000, -0.000, -0.016, -0.012,  0.116,  0.028, -0.051, -0.064,  0.000,  0.000,  0.001,  0.001, -0.007, -0.002,  0.003,  0.004, -0.000,  0.000,  0.004,  0.003, -0.031, -0.007,  0.014,  0.017, -0.000, -0.001, -0.080, -0.064,  0.594,  0.142, -0.263, -0.326,  0.002,  0.000,  0.066,  0.053, -0.492, -0.117,  0.218,  0.270, -0.002, -0.000, -0.004, -0.003,  0.026,  0.006, -0.012, -0.014,  0.000, 
[0, 1]-0.000, -0.000,  0.006,  0.002, -0.006, -0.002,  0.000,  0.000, -0.000, -0.000,  0.127,  0.031, -0.126, -0.031,  0.001,  0.000,  0.000,  0.000, -0.100, -0.024,  0.100,  0.024, -0.000, -0.000, -0.000, -0.000,  0.006,  0.001, -0.006, -0.001,  0.000,  0.000, -0.000, -0.000,  0.027,  0.006, -0.027, -0.006,  0.000,  0.000,  0.001,  0.000, -0.515, -0.124,  0.512,  0.124, -0.002, -0.000, -0.001, -0.000,  0.427,  0.103, -0.424, -0.103,  0.002,  0.000,  0.000,  0.000, -0.023, -0.006,  0.023,  0.006, -0.000, -0.000, 
[1, 0] 0.000,  0.002, -0.001,  0.000,  0.000, -0.007,  0.006, -0.000,  0.002,  0.034, -0.027,  0.002,  0.007, -0.138,  0.114, -0.006, -0.001, -0.027,  0.021, -0.001, -0.006,  0.109, -0.090,  0.005,  0.000,  0.002, -0.001,  0.000,  0.000, -0.007,  0.006, -0.000,  0.000,  0.007, -0.006,  0.000,  0.002, -0.029,  0.024, -0.001, -0.007, -0.138,  0.109, -0.007, -0.029,  0.558, -0.463,  0.025,  0.006,  0.114, -0.090,  0.006,  0.024, -0.463,  0.384, -0.021, -0.000, -0.006,  0.005, -0.000, -0.001,  0.025, -0.021,  0.001, 
[1, 1]-0.000,  0.000,  0.000, -0.002,  0.000, -0.002, -0.002,  0.008, -0.002,  0.010,  0.010, -0.041,  0.010, -0.041, -0.041,  0.169,  0.002, -0.008, -0.008,  0.032, -0.008,  0.032,  0.032, -0.134, -0.000,  0.000,  0.000, -0.002,  0.000, -0.002, -0.002,  0.008, -0.000,  0.002,  0.002, -0.009,  0.002, -0.009, -0.009,  0.036,  0.009, -0.041, -0.040,  0.166, -0.040,  0.166,  0.166, -0.686, -0.007,  0.034,  0.034, -0.138,  0.033, -0.137, -0.137,  0.569,  0.000, -0.002, -0.002,  0.007, -0.002,  0.007,  0.007, -0.030, 
[0, 0]-0.001,  0.003,  0.003, -0.005,  0.003, -0.005, -0.006, -0.004,  0.005, -0.013, -0.014,  0.025, -0.013,  0.022,  0.029,  0.021,  0.005, -0.013, -0.014,  0.025, -0.013,  0.022,  0.028,  0.021, -0.021,  0.052,  0.058, -0.104,  0.055, -0.090, -0.117, -0.085,  0.005, -0.013, -0.014,  0.025, -0.013,  0.022,  0.028,  0.021, -0.021,  0.052,  0.058, -0.104,  0.055, -0.090, -0.117, -0.085, -0.021,  0.052,  0.058, -0.104,  0.055, -0.090, -0.117, -0.085,  0.086, -0.214, -0.241,  0.429, -0.227,  0.373,  0.483,  0.352, 
[0, 1] 0.004, -0.006, -0.005, -0.003, -0.005, -0.003, -0.003, -0.001, -0.021,  0.030,  0.023,  0.014,  0.023,  0.014,  0.012,  0.005, -0.021,  0.030,  0.022,  0.014,  0.023,  0.014,  0.012,  0.005,  0.085, -0.124, -0.092, -0.057, -0.093, -0.058, -0.050, -0.021, -0.021,  0.030,  0.022,  0.014,  0.023,  0.014,  0.012,  0.005,  0.085, -0.124, -0.092, -0.057, -0.093, -0.058, -0.050, -0.020,  0.085, -0.124, -0.092, -0.057, -0.093, -0.058, -0.050, -0.020, -0.351,  0.513,  0.382,  0.236,  0.385,  0.238,  0.206,  0.085, 
[1, 0] 0.001,  0.008, -0.005,  0.001, -0.005,  0.001, -0.003, -0.000, -0.002, -0.040,  0.024, -0.004,  0.024, -0.003,  0.012,  0.001, -0.002, -0.040,  0.024, -0.004,  0.024, -0.003,  0.012,  0.001,  0.010,  0.163, -0.100,  0.015, -0.100,  0.014, -0.049, -0.003, -0.002, -0.040,  0.024, -0.004,  0.024, -0.003,  0.012,  0.001,  0.010,  0.162, -0.099,  0.015, -0.100,  0.014, -0.049, -0.003,  0.010,  0.162, -0.099,  0.015, -0.100,  0.014, -0.049, -0.003, -0.041, -0.673,  0.411, -0.061,  0.415, -0.059,  0.202,  0.010, 
[1, 1] 0.010,  0.003,  0.003,  0.001,  0.003,  0.001,  0.000,  0.000, -0.050, -0.012, -0.012, -0.003, -0.012, -0.004, -0.002, -0.001, -0.050, -0.012, -0.012, -0.003, -0.012, -0.004, -0.002, -0.001,  0.204,  0.049,  0.050,  0.012,  0.049,  0.015,  0.009,  0.003, -0.050, -0.012, -0.012, -0.003, -0.012, -0.004, -0.002, -0.001,  0.204,  0.049,  0.050,  0.012,  0.049,  0.015,  0.009,  0.003,  0.204,  0.049,  0.050,  0.012,  0.049,  0.015,  0.009,  0.003, -0.843, -0.202, -0.207, -0.050, -0.203, -0.062, -0.038, -0.011, 
[0, 0]-0.000, -0.001, -0.001,  0.009,  0.002, -0.004, -0.005,  0.000,  0.000,  0.006,  0.005, -0.043, -0.010,  0.019,  0.024, -0.000,  0.000,  0.006,  0.005, -0.043, -0.010,  0.019,  0.024, -0.000, -0.000, -0.024, -0.019,  0.177,  0.042, -0.078, -0.097,  0.001,  0.000,  0.006,  0.005, -0.043, -0.010,  0.019,  0.024, -0.000, -0.000, -0.024, -0.019,  0.176,  0.042, -0.078, -0.097,  0.001, -0.000, -0.024, -0.019,  0.176,  0.042, -0.078, -0.097,  0.001,  0.001,  0.098,  0.079, -0.730, -0.174,  0.323,  0.400, -0.002, 
[0, 1] 0.000,  0.000, -0.008, -0.002,  0.008,  0.002, -0.000, -0.000, -0.000, -0.000,  0.037,  0.009, -0.037, -0.009,  0.000,  0.000, -0.000, -0.000,  0.037,  0.009, -0.037, -0.009,  0.000,  0.000,  0.000,  0.000, -0.153, -0.037,  0.152,  0.037, -0.001, -0.000, -0.000, -0.000,  0.037,  0.009, -0.037, -0.009,  0.000,  0.000,  0.000,  0.000, -0.153, -0.037,  0.152,  0.037, -0.001, -0.000,  0.000,  0.000, -0.153, -0.037,  0.152,  0.037, -0.001, -0.000, -0.002, -0.000,  0.633,  0.152, -0.629, -0.152,  0.003,  0.000, 
[1, 0]-0.000, -0.002,  0.002, -0.000, -0.000,  0.009, -0.007,  0.000,  0.000,  0.010, -0.008,  0.000,  0.002, -0.041,  0.034, -0.002,  0.000,  0.010, -0.008,  0.000,  0.002, -0.040,  0.034, -0.002, -0.002, -0.041,  0.032, -0.002, -0.009,  0.166, -0.138,  0.007,  0.000,  0.010, -0.008,  0.000,  0.002, -0.040,  0.033, -0.002, -0.002, -0.041,  0.032, -0.002, -0.009,  0.166, -0.137,  0.007, -0.002, -0.041,  0.032, -0.002, -0.009,  0.166, -0.137,  0.007,  0.008,  0.169, -0.134,  0.008,  0.036, -0.686,  0.569, -0.030, 
[1, 1] 0.000, -0.001, -0.001,  0.003, -0.001,  0.003,  0.003, -0.010, -0.001,  0.003,  0.003, -0.012,  0.003, -0.012, -0.012,  0.050, -0.001,  0.003,  0.003, -0.012,  0.003, -0.012, -0.012,  0.050,  0.003, -0.012, -0.012,  0.049, -0.012,  0.049,  0.049, -0.204, -0.001,  0.003,  0.003, -0.012,  0.003, -0.012, -0.012,  0.050,  0.003, -0.012, -0.012,  0.049, -0.012,  0.049,  0.049, -0.204,  0.003, -0.012, -0.012,  0.049, -0.012,  0.049,  0.049, -0.204, -0.010,  0.050,  0.050, -0.204,  0.050, -0.204, -0.204,  0.843, 
