       [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    [0, 0]    [0, 1]    [1, 0]    [1, 1]    
[1, 1] 0.000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.000,  0.003,  0.672, -0.000,  0.000,  0.001, -0.096,  0.000,  0.015,  0.000,  0.046,  0.000, -0.000,  0.005,  0.342,  0.001,  0.275,  0.000, -0.000,  0.000,  0.000,  0.003,  0.001, -0.000,  0.000, -0.250, -0.001,  0.000, -0.000, -0.000,  0.001,  0.000, -0.000, -0.003, -0.099, -0.000, -0.000,  0.000, -0.287, -0.000,  0.027, -0.000,  0.000, -0.000, -0.000, -0.000,  0.000,  0.000, -0.000, -0.000, -0.001,  0.000, -0.000,  0.000,  0.003,  0.000,  0.005, -0.003, 
[0, 0]-0.006,  0.001,  0.000,  0.002,  0.303,  0.001,  0.114,  0.000,  0.001, -0.001,  0.000, -0.000, -0.000, -0.000, -0.000, -0.020, -0.000, -0.000, -0.000, -0.000,  0.000,  0.000, -0.000, -0.134, -0.002,  0.000,  0.000,  0.000,  0.002, -0.000,  0.002, -0.001, -0.239, -0.001, -0.001,  0.001, -0.223, -0.001,  0.101, -0.001, -0.001,  0.000,  0.000,  0.001, -0.000, -0.000, -0.000,  0.301, -0.156,  0.000,  0.000,  0.002,  0.080,  0.000,  0.112, -0.000,  0.001,  0.036,  0.178,  0.000,  0.000, -0.168,  0.000, -0.000, 
[0, 1] 0.000, -0.056,  0.260, -0.000, -0.000, -0.175,  0.000, -0.000, -0.002,  0.001, -0.000,  0.001,  0.150,  0.000,  0.008, -0.000, -0.119,  0.000, -0.000,  0.002, -0.026, -0.000,  0.114,  0.000, -0.001, -0.003,  0.003, -0.000, -0.000,  0.000,  0.000,  0.000, -0.001, -0.011, -0.262,  0.000,  0.000,  0.125, -0.001,  0.000,  0.383, -0.000,  0.000,  0.000,  0.215,  0.001, -0.020, -0.000, -0.001, -0.255,  0.140, -0.000, -0.000,  0.000,  0.000, -0.000,  0.000,  0.000,  0.000, -0.096,  0.000, -0.000,  0.002,  0.000, 
[1, 0] 0.000,  0.260, -0.109, -0.000,  0.000, -0.158, -0.000,  0.000, -0.091, -0.000,  0.001,  0.004, -0.026, -0.000,  0.213, -0.000, -0.092, -0.000,  0.000, -0.000,  0.099,  0.000, -0.000,  0.000, -0.000,  0.003, -0.004,  0.001,  0.000,  0.000, -0.001, -0.000, -0.001, -0.262,  1.107,  0.001, -0.000,  0.354, -0.001, -0.000, -0.098,  0.000, -0.000,  0.010,  0.095,  0.001,  0.502,  0.000, -0.000,  0.140, -0.284, -0.000, -0.000, -0.000, -0.000,  0.000, -0.000,  0.000,  0.001,  0.342, -0.000,  0.000, -0.006, -0.001, 
[1, 1] 0.002,  0.000,  0.000,  0.034,  0.002, -0.000,  0.002, -0.000, -0.000,  0.035, -0.184,  0.001, -0.000,  0.181, -0.000, -0.001,  0.000,  0.135, -0.116,  0.000,  0.000, -0.117,  0.000, -0.003,  0.000,  0.001,  0.000, -0.003,  0.000, -0.001,  0.000, -0.000,  0.001,  0.000,  0.001,  0.132, -0.003, -0.001,  0.016, -0.001, -0.000, -0.275, -0.357, -0.000, -0.000,  0.258, -0.000, -0.003,  0.002,  0.001,  0.000, -0.270,  0.002, -0.000,  0.002,  0.000,  0.000, -0.001, -0.007,  0.001,  0.001, -0.001,  0.000,  0.000, 
[0, 0] 0.303, -0.000,  0.000,  0.002, -0.223, -0.001,  0.080,  0.000, -0.000, -0.000,  0.000, -0.000,  0.000,  0.000, -0.000, -0.254,  0.000,  0.000,  0.000,  0.000, -0.000,  0.000,  0.000,  0.026,  0.002, -0.000,  0.000,  0.000, -0.003, -0.001,  0.002,  0.001, -0.223,  0.000, -0.000, -0.003,  1.002, -0.001, -0.213,  0.001, -0.001,  0.000,  0.000, -0.001, -0.001, -0.000, -0.000, -0.395,  0.080, -0.000,  0.000,  0.002, -0.213, -0.000,  0.079,  0.000,  0.000, -0.254,  0.026,  0.001,  0.001, -0.395,  0.000, -0.000, 
[0, 1] 0.001, -0.175, -0.158, -0.000, -0.000,  0.175,  0.000,  0.000,  0.108,  0.000, -0.000,  0.001,  0.215,  0.002,  0.026, -0.000, -0.083,  0.000, -0.000, -0.003,  0.095, -0.000, -0.170, -0.000, -0.001,  0.000,  0.000, -0.001, -0.000, -0.001, -0.001,  0.000, -0.001,  0.125,  0.354, -0.001, -0.001,  1.235, -0.000, -0.000,  0.163,  0.000, -0.000,  0.002,  0.184,  0.000,  0.120, -0.001, -0.000,  0.000, -0.000, -0.000, -0.000, -0.129, -0.000,  0.000,  0.000, -0.000, -0.000, -0.287,  0.000, -0.000,  0.005,  0.000, 
[1, 0] 0.114,  0.000,  0.000,  0.002,  0.080,  0.000,  0.147,  0.000, -0.000, -0.001,  0.003, -0.000, -0.000, -0.004,  0.001, -0.054, -0.000, -0.002,  0.002, -0.000, -0.000,  0.002,  0.000, -0.164,  0.002, -0.000, -0.001,  0.000,  0.002,  0.000, -0.002, -0.000,  0.101, -0.001, -0.001,  0.016, -0.213, -0.000,  1.003,  0.000, -0.000,  0.005,  0.007, -0.000, -0.000, -0.005, -0.001, -0.151,  0.112,  0.000,  0.000,  0.002,  0.079,  0.000, -0.159, -0.000,  0.000, -0.039, -0.365,  0.000,  0.000, -0.006,  0.000,  0.000, 
[1, 1] 0.001, -0.000,  0.000, -0.000,  0.000,  0.000,  0.000, -0.058, -0.001, -0.000,  0.000, -0.000,  0.000, -0.000, -0.000,  0.000, -0.000, -0.000,  0.000, -0.000, -0.000,  0.000, -0.000, -0.000,  0.000, -0.000, -0.000,  0.000,  0.001,  0.000,  0.000, -0.003, -0.001,  0.000, -0.000, -0.001,  0.001, -0.000,  0.000, -0.433,  0.000,  0.000,  0.001, -0.000,  0.000, -0.000, -0.000, -0.002,  0.000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.000, -0.129,  0.069,  0.000, -0.000,  0.003,  0.433,  0.001,  0.128,  0.001, 
[0, 0]-0.001, -0.095, -0.050, -0.000,  0.001,  0.091,  0.000,  0.000, -0.000,  0.001, -0.000, -0.000, -0.175, -0.000,  0.000, -0.000,  0.241,  0.000,  0.000, -0.000, -0.158, -0.000, -0.000, -0.001, -0.001, -0.006, -0.000, -0.000, -0.000,  0.001, -0.000, -0.099, -0.001,  0.383, -0.098, -0.000, -0.001,  0.163, -0.000,  0.000,  0.280,  0.000, -0.001,  0.005,  0.175,  0.000,  0.220,  0.000, -0.000, -0.354, -0.014, -0.000,  0.000,  0.032,  0.000,  0.002,  0.000, -0.000,  0.000,  0.000,  0.000, -0.000,  0.000,  0.000, 
[0, 1] 0.000, -0.001,  0.000,  0.095, -0.000, -0.000, -0.002, -0.000, -0.000, -0.041, -0.093, -0.001,  0.000,  0.138, -0.000,  0.000, -0.001,  0.204, -0.084, -0.001, -0.000,  0.124,  0.000,  0.000, -0.107, -0.001, -0.000,  0.005,  0.181,  0.000, -0.021, -0.000,  0.000, -0.000,  0.000, -0.275,  0.000,  0.000,  0.005,  0.000,  0.000, -0.026,  0.053,  0.000,  0.002, -0.121, -0.000, -0.000,  0.002,  0.000, -0.000,  0.291, -0.004,  0.000, -0.005, -0.001,  0.000, -0.000,  0.000,  0.000, -0.000, -0.000,  0.000,  0.000, 
[1, 0] 0.000,  0.001, -0.001, -0.068,  0.000, -0.000,  0.001,  0.000, -0.000, -0.093, -0.021, -0.000, -0.000,  0.124,  0.000,  0.000, -0.000, -0.084,  0.222,  0.000,  0.000,  0.112, -0.000,  0.000, -0.082, -0.000, -0.001,  0.005, -0.117, -0.000,  0.167, -0.000,  0.000,  0.000, -0.000, -0.357,  0.000, -0.000,  0.007,  0.001, -0.001,  0.053,  1.028,  0.001, -0.000,  0.131, -0.000, -0.000,  0.001,  0.000,  0.000,  0.111,  0.002,  0.000, -0.005, -0.000,  0.000,  0.000, -0.000,  0.001,  0.000, -0.000, -0.000, -0.000, 
[1, 1]-0.000, -0.000,  0.002, -0.001, -0.000,  0.001,  0.000, -0.000, -0.000,  0.000, -0.000, -0.123,  0.000,  0.000,  0.000,  0.000, -0.000,  0.000, -0.000,  0.130,  0.000, -0.000, -0.000,  0.000, -0.000,  0.115, -0.131, -0.001, -0.001,  0.250, -0.000,  0.000,  0.001,  0.000,  0.010, -0.000, -0.001,  0.002, -0.000, -0.000,  0.005,  0.000,  0.001, -0.249, -0.001, -0.000,  0.038,  0.001, -0.000, -0.003, -0.001,  0.001,  0.000, -0.005,  0.000, -0.000,  0.000, -0.000,  0.000, -0.000,  0.000, -0.000,  0.000, -0.000, 
[0, 0] 0.001,  0.108, -0.083, -0.001, -0.001,  0.163, -0.000,  0.000, -0.175,  0.000,  0.000,  0.000,  0.125,  0.000,  0.000, -0.000, -0.158, -0.000, -0.000,  0.000,  0.354, -0.000, -0.000, -0.000, -0.000,  0.001, -0.003, -0.001, -0.001,  0.002, -0.000, -0.287, -0.000,  0.215,  0.095, -0.000, -0.001,  0.184, -0.000,  0.000,  0.175,  0.002, -0.000, -0.001,  1.235,  0.000, -0.129, -0.000,  0.000,  0.026, -0.170, -0.001, -0.000,  0.120, -0.000,  0.005,  0.000, -0.000, -0.000,  0.000, -0.000, -0.001,  0.000,  0.000, 
[0, 1]-0.000, -0.000, -0.000,  0.151, -0.000,  0.000, -0.003, -0.000, -0.000,  0.138,  0.124,  0.000,  0.001, -0.121, -0.000, -0.000, -0.000,  0.124,  0.112,  0.000,  0.001,  0.131, -0.000, -0.000,  0.151,  0.000,  0.000,  0.003,  0.258, -0.000,  0.061, -0.000, -0.000,  0.001,  0.001,  0.258, -0.000,  0.000, -0.005, -0.000,  0.000, -0.121,  0.131, -0.000,  0.000,  1.500,  0.001,  0.000, -0.003, -0.000, -0.000,  0.061, -0.005,  0.001, -0.002, -0.000, -0.000, -0.000, -0.000, -0.000, -0.000,  0.000, -0.000,  0.000, 
[1, 0] 0.000, -0.012,  0.082, -0.000,  0.000,  0.032, -0.000, -0.000,  0.000, -0.000,  0.001, -0.000,  0.000,  0.000, -0.123, -0.000, -0.000, -0.000,  0.000, -0.000, -0.000,  0.000,  0.130, -0.001, -0.000, -0.002, -0.000,  0.000, -0.000, -0.005, -0.000,  0.027, -0.000, -0.020,  0.502, -0.000, -0.000,  0.120, -0.001, -0.000,  0.220, -0.000, -0.000,  0.038, -0.129,  0.001,  1.738, -0.000,  0.000, -0.004, -0.175, -0.000,  0.000, -0.025, -0.000, -0.001,  0.000, -0.000, -0.001,  0.000,  0.000,  0.000,  0.000, -0.000, 
[1, 1]-0.086, -0.000, -0.000,  0.000, -0.168, -0.000,  0.026, -0.001,  0.001,  0.000,  0.000,  0.000, -0.000, -0.000, -0.000,  0.063,  0.000,  0.000,  0.000,  0.000,  0.000, -0.000,  0.000,  0.298, -0.005, -0.000,  0.000,  0.000, -0.001, -0.000,  0.002, -0.000,  0.301, -0.000,  0.000, -0.003, -0.395, -0.001, -0.151, -0.002,  0.000, -0.000, -0.000,  0.001, -0.000,  0.000, -0.000,  0.502, -0.293,  0.000, -0.000,  0.002, -0.006,  0.000,  0.123, -0.001, -0.000,  0.000, -0.000,  0.000,  0.001,  0.000,  0.000,  0.000, 
[0, 0] 0.182, -0.000,  0.000,  0.003,  0.114,  0.000,  0.160,  0.000, -0.000, -0.014, -0.002,  0.000,  0.000, -0.002,  0.000,  0.157, -0.000,  0.000, -0.004, -0.001, -0.000,  0.001, -0.000, -0.327,  0.018, -0.000,  0.000,  0.000,  0.002,  0.000,  0.003,  0.000, -0.156, -0.001, -0.000,  0.002,  0.080, -0.000,  0.112,  0.000, -0.000,  0.002,  0.001, -0.000,  0.000, -0.003,  0.000, -0.293,  0.027,  0.000, -0.001,  0.003,  0.147, -0.000,  0.178,  0.000, -0.000, -0.083,  0.130, -0.000,  0.000,  0.026,  0.000,  0.000, 
[0, 1] 0.000,  0.041,  0.199,  0.000, -0.000,  0.000,  0.000, -0.000,  0.199, -0.001,  0.001,  0.013,  0.008, -0.000,  0.020, -0.000, -0.308, -0.001, -0.000,  0.004,  0.213,  0.000,  0.147, -0.000,  0.000,  0.034,  0.004,  0.000, -0.000,  0.000,  0.000, -0.000,  0.000, -0.255,  0.140,  0.001, -0.000,  0.000,  0.000, -0.000, -0.354,  0.000,  0.000, -0.003,  0.026, -0.000, -0.004,  0.000,  0.000,  0.259,  0.001,  0.000,  0.001, -0.123, -0.000,  0.000,  0.000, -0.000, -0.000,  0.015, -0.000, -0.000, -0.000, -0.000, 
[1, 0] 0.000,  0.199, -0.000,  0.000, -0.000, -0.000, -0.000,  0.000, -0.022,  0.001, -0.001,  0.004,  0.114,  0.000,  0.147,  0.000, -0.257, -0.000, -0.001, -0.003, -0.000, -0.000,  0.248, -0.000,  0.000,  0.004,  0.033,  0.000,  0.000, -0.000, -0.000, -0.000,  0.000,  0.140, -0.284,  0.000,  0.000, -0.000,  0.000,  0.000, -0.014, -0.000,  0.000, -0.001, -0.170, -0.000, -0.175, -0.000, -0.001,  0.001,  1.323,  0.000,  0.000,  0.130,  0.000, -0.000, -0.000,  0.000, -0.000,  0.275, -0.000,  0.000, -0.005, -0.000, 
[1, 1] 0.003, -0.000,  0.000,  0.020,  0.002, -0.000,  0.003,  0.000, -0.000, -0.153, -0.119, -0.001,  0.000, -0.021,  0.000, -0.002, -0.000,  0.350, -0.373, -0.002, -0.001,  0.167, -0.000, -0.005,  0.000, -0.000,  0.000,  0.052,  0.000, -0.000, -0.001, -0.000,  0.002, -0.000, -0.000, -0.270,  0.002, -0.000,  0.002,  0.000, -0.000,  0.291,  0.111,  0.001, -0.001,  0.061, -0.000,  0.002,  0.003,  0.000,  0.000,  0.541, -0.002, -0.000,  0.018, -0.001, -0.000, -0.002, -0.004,  0.000,  0.000,  0.002,  0.000,  0.000, 
[0, 0] 0.114, -0.000, -0.000,  0.002,  0.101, -0.000,  0.112,  0.000,  0.000, -0.001, -0.002, -0.000, -0.001,  0.005,  0.000, -0.039,  0.000,  0.003,  0.002, -0.001, -0.001,  0.007,  0.000, -0.365,  0.002, -0.000, -0.000,  0.000,  0.016, -0.000,  0.002,  0.000,  0.080, -0.000, -0.000,  0.002, -0.213, -0.000,  0.079,  0.000,  0.000, -0.004,  0.002,  0.000, -0.000, -0.005,  0.000, -0.006,  0.147,  0.001,  0.000, -0.002,  1.003, -0.001, -0.159,  0.000,  0.000, -0.054, -0.164, -0.000,  0.000, -0.151, -0.000,  0.000, 
[0, 1] 0.000,  0.000, -0.000, -0.000, -0.000,  0.220,  0.000,  0.000, -0.012, -0.000, -0.000, -0.002, -0.020, -0.000, -0.004, -0.000,  0.082,  0.001,  0.000, -0.000,  0.502, -0.000, -0.175, -0.001, -0.000, -0.000, -0.000,  0.000, -0.000,  0.038, -0.000,  0.000,  0.000,  0.000, -0.000, -0.000, -0.000, -0.129,  0.000,  0.000,  0.032,  0.000,  0.000, -0.005,  0.120,  0.001, -0.025,  0.000, -0.000, -0.123,  0.130, -0.000, -0.001,  1.738, -0.000,  0.000, -0.000, -0.000, -0.001,  0.027, -0.000, -0.000, -0.001, -0.000, 
[1, 0] 0.160,  0.000, -0.000,  0.003,  0.112,  0.000,  0.178,  0.000,  0.000,  0.006, -0.004, -0.000,  0.000, -0.005, -0.000, -0.109, -0.000, -0.004,  0.014, -0.000, -0.000, -0.005,  0.000, -0.223,  0.003, -0.000, -0.000, -0.001,  0.002,  0.000,  0.018, -0.000,  0.112,  0.000, -0.000,  0.002,  0.079, -0.000, -0.159, -0.000,  0.000, -0.005, -0.005,  0.000, -0.000, -0.002, -0.000,  0.123,  0.178, -0.000,  0.000,  0.018, -0.159, -0.000,  1.488, -0.000,  0.000, -0.109, -0.223, -0.000, -0.000,  0.123, -0.000,  0.000, 
[1, 1]-0.000, -0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.220, -0.013,  0.000,  0.000, -0.000,  0.002,  0.000, -0.000, -0.000, -0.001, -0.001,  0.001, -0.000, -0.006, -0.000, -0.005, -0.000, -0.000, -0.000, -0.000, -0.000,  0.000,  0.000,  0.000, -0.000, -0.000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.000, -0.129,  0.002, -0.001, -0.000, -0.000,  0.005, -0.000, -0.001, -0.001,  0.000,  0.000, -0.000, -0.001,  0.000,  0.000, -0.000, -0.261, -0.025,  0.000, -0.000,  0.005,  0.128,  0.000,  0.244,  0.000, 
[0, 0] 0.000, -0.001, -0.000, -0.001,  0.000,  0.000,  0.000, -0.677,  0.000, -0.001, -0.000, -0.000, -0.000, -0.000, -0.000,  0.000, -0.000,  0.000, -0.000, -0.000,  0.000,  0.000,  0.000, -0.000, -0.001,  0.000, -0.000,  0.000, -0.000, -0.000,  0.000, -0.001,  0.001,  0.000, -0.000,  0.000,  0.000,  0.000,  0.000,  0.069,  0.000,  0.000,  0.000,  0.000,  0.000, -0.000,  0.000, -0.000, -0.000,  0.000, -0.000, -0.000,  0.000, -0.000,  0.000, -0.025, -1.555, -0.000, -0.001,  0.003, -0.058, -0.001,  0.220,  0.000, 
[0, 1]-0.759,  0.000, -0.000,  0.002, -0.020, -0.000,  0.157,  0.000,  0.000,  0.000, -0.000,  0.001, -0.000,  0.000, -0.000, -0.000, -0.000, -0.000,  0.000,  0.000, -0.000,  0.000,  0.000, -0.000, -0.002,  0.001,  0.000, -0.000, -0.001,  0.000, -0.002,  0.000,  0.036,  0.000,  0.000, -0.001, -0.254, -0.000, -0.039,  0.000, -0.000, -0.000,  0.000, -0.000, -0.000, -0.000, -0.000,  0.000, -0.083, -0.000,  0.000, -0.002, -0.054, -0.000, -0.109,  0.000, -0.000, -0.916, -0.071,  0.000,  0.000,  0.063, -0.000,  0.000, 
[1, 0]-0.141, -0.001,  0.000, -0.006, -0.134, -0.001, -0.327, -0.000,  0.000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.000, -0.000, -0.000,  0.000, -0.000, -0.001,  0.000,  0.000, -0.000,  0.000,  0.002,  0.000,  0.001, -0.000, -0.003,  0.000, -0.005, -0.000,  0.178,  0.000,  0.001, -0.007,  0.026, -0.000, -0.365, -0.000,  0.000,  0.000, -0.000,  0.000, -0.000, -0.000, -0.001, -0.000,  0.130, -0.000, -0.000, -0.004, -0.164, -0.001, -0.223, -0.000, -0.001, -0.071,  0.164,  0.000, -0.000,  0.298, -0.000, -0.000, 
[1, 1] 0.000,  0.672,  0.046, -0.000, -0.001, -0.099,  0.000, -0.001, -0.000, -0.000,  0.000,  0.000,  0.000, -0.000, -0.000,  0.000,  0.000,  0.000, -0.000,  0.000, -0.000, -0.000, -0.000, -0.000,  0.000,  0.001,  0.005,  0.003, -0.000,  0.000, -0.000,  0.000,  0.000, -0.096,  0.342,  0.001,  0.001, -0.287,  0.000,  0.003,  0.000,  0.000,  0.001, -0.000,  0.000, -0.000,  0.000,  0.000, -0.000,  0.015,  0.275,  0.000, -0.000,  0.027, -0.000,  0.005,  0.003,  0.000,  0.000, -0.250, -0.003, -0.000, -0.000, -0.003, 
[0, 0] 0.001, -0.001, -0.000,  0.000, -0.001,  0.000,  0.000,  0.069, -0.000, -0.000, -0.000, -0.000,  0.000,  0.000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.000, -0.000,  0.001,  0.000, -0.000, -0.000, -0.000, -0.000,  0.000, -0.001, -0.000,  0.000,  0.003,  0.000,  0.000, -0.000,  0.001,  0.001,  0.000,  0.000,  0.433,  0.000, -0.000,  0.000,  0.000, -0.000, -0.000,  0.000,  0.001,  0.000, -0.000, -0.000,  0.000,  0.000, -0.000, -0.000,  0.128, -0.058,  0.000, -0.000, -0.003, -0.433, -0.002, -0.129,  0.001, 
[0, 1]-0.086,  0.001,  0.000, -0.005,  0.301,  0.000, -0.293, -0.000, -0.000,  0.000,  0.000, -0.000, -0.000, -0.000,  0.000,  0.000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.000, -0.000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.003,  0.001,  0.002,  0.000, -0.168, -0.000,  0.000, -0.001, -0.395, -0.000, -0.006,  0.001, -0.000, -0.000, -0.000, -0.000, -0.001,  0.000,  0.000,  0.000,  0.026, -0.000,  0.000,  0.002, -0.151, -0.000,  0.123,  0.000, -0.001,  0.063,  0.298, -0.000, -0.002,  0.502, -0.001,  0.000, 
[1, 0]-0.000, -0.013, -0.001, -0.000, -0.000,  0.002,  0.000, -0.025, -0.000,  0.000, -0.001, -0.000, -0.000, -0.001,  0.000,  0.000,  0.000,  0.000,  0.001, -0.000,  0.000, -0.000, -0.000, -0.000,  0.000, -0.000, -0.000, -0.000,  0.000, -0.000, -0.001,  0.005,  0.000,  0.002, -0.006,  0.000,  0.000,  0.005,  0.000,  0.128,  0.000,  0.000, -0.000,  0.000,  0.000, -0.000,  0.000,  0.000,  0.000, -0.000, -0.005,  0.000, -0.000, -0.001, -0.000,  0.244,  0.220, -0.000, -0.000, -0.000, -0.129, -0.001, -0.261,  0.000, 
[1, 1] 0.000, -0.001, -0.000,  0.000, -0.000,  0.000,  0.000,  0.000, -0.001,  0.000, -0.000, -0.000,  0.000,  0.000, -0.000,  0.000, -0.000, -0.000,  0.000, -0.000, -0.001, -0.000, -0.000, -0.000,  0.000, -0.000, -0.000, -0.000,  0.000, -0.000,  0.000, -0.003, -0.000,  0.000, -0.001,  0.000, -0.000,  0.000,  0.000,  0.001,  0.000,  0.000, -0.000, -0.000,  0.000,  0.000, -0.000,  0.000,  0.000, -0.000, -0.000,  0.000,  0.000, -0.000,  0.000,  0.000,  0.000,  0.000, -0.000, -0.003,  0.001,  0.000,  0.000, -2.250, 
